year,week,avg_close_price,avg_open_price,total_volume
2017,35,48.26519927978516,48.03880004882812,284860000
2019,29,99.65339965820313,100.10250091552734,296616000
2023,10,92.84000091552734,93.83999938964844,272158400
1999,27,3.122656285762787,3.161718785762787,821608000
2012,5,9.354500007629394,9.23970012664795,1127794000
2018,27,85.22625160217285,85.10050010681152,219928000
2021,23,164.39750061035156,163.24469604492188,287638000
2006,14,1.858500027656555,1.8522000074386598,586608000
2016,4,30.03479995727539,29.837800598144533,840150000
2020,1,94.32449722290039,93.48749923706055,155868000
2025,9,212.1760040283203,214.2040008544922,232786500
2025,32,218.70599975585938,217.85799865722657,257792200
2015,5,15.866299819946288,15.789799880981445,833330000
2017,48,58.89800033569336,59.41490020751953,583544000
1997,23,0.07604160010814667,0.07453120052814484,366696000
2002,49,1.164299988746643,1.1681999921798707,899372000
2003,3,1.1025000095367432,1.08919997215271,697146000
2003,7,1.0343000173568726,1.0468999981880187,768230000
2003,26,1.7939000129699707,1.7804999828338623,805848000
2003,33,1.9939000129699707,1.9833999872207642,517178000
2005,5,1.9905000448226928,1.990400004386902,2344574000
2005,46,2.2699999809265137,2.245800018310547,2067368000
2006,37,1.5835000038146974,1.5627000093460084,645620000
2007,37,4.319499969482422,4.295300006866455,623904000
2007,44,4.411200046539307,4.438500022888183,760872000
2010,34,6.2947999954223635,6.297300052642822,487000000
2012,10,9.170799827575683,9.1128999710083,479570000
2013,1,15.671000480651855,15.649200057983398,247594000
2013,13,13.101500034332275,13.002500057220459,205670000
2014,10,18.40270004272461,18.35399971008301,291148000
2018,10,77.37000122070313,76.67460021972656,447332000
2018,20,79.21069946289063,79.31189880371093,298956000
2018,41,89.97959899902344,91.23879852294922,930710000
2019,39,87.6052978515625,88.25760040283203,369510000
2020,41,159.7205017089844,158.80830078125,425072000
2021,34,165.3646026611328,164.33999938964843,240028000
2021,41,164.86790161132814,164.15580139160156,271266000
2022,48,94.50799865722657,94.38200073242187,384300600
2023,29,132.34200134277344,133.21400146484376,350992000
1998,12,0.34348979592323303,0.3399478018283844,772008000
1998,30,1.0923959970474244,1.0860415935516357,3360240000
2000,1,3.761875057220459,3.756874990463257,2026396000
2001,25,0.6120000004768371,0.6197999954223633,771460000
2002,7,0.667799997329712,0.6601999998092651,790416000
2002,17,0.7889000058174134,0.7752999901771546,1353850000
2006,22,1.7384999990463257,1.7536250054836273,449846000
2010,30,5.874100017547607,5.872100067138672,753190000
2013,27,14.196749687194824,14.088000059127808,189696000
2014,49,15.983699989318847,16.23680019378662,399434000
2015,23,21.562299728393555,21.589299774169923,221376000
2016,24,35.7270004272461,35.78580017089844,351286000
2017,41,49.770600128173825,49.84989929199219,297188000
2018,51,74.05749816894532,75.98039855957032,955542000
2019,19,95.79169921875,95.74839935302734,528496000
2019,30,98.97799987792969,98.79429931640625,345968000
2019,50,87.58710021972657,87.54730072021485,257926000
2022,34,133.73399963378907,134.73800048828124,216159600
2023,24,126.45,126.35199737548828,299030900
2024,1,171.48333485921225,172.34166463216147,251098700
1999,36,3.181250035762787,3.190624952316284,751776000
2003,1,1.9901000261306763,1.985700011253357,675150000
2007,9,1.9538999795913696,1.9759999990463257,752338000
2007,48,4.36899995803833,4.332199954986573,850136000
2008,32,3.9036999702453614,3.852500009536743,666128000
2010,43,8.385300064086914,8.421599960327148,532504000
2013,3,13.56160011291504,13.515399932861328,269882000
2014,29,17.7677001953125,17.642100143432618,406556000
2014,45,15.01550006866455,15.077500152587891,354998000
2015,37,26.076375007629395,25.861374855041504,279706000
2018,19,80.12520141601563,80.03810119628906,311770000
2018,29,91.36009979248047,91.35980224609375,491446000
2020,14,96.46790008544922,96.32940063476562,466350000
2022,25,111.63249969482422,109.5999984741211,265154200
2022,32,140.82400207519532,141.78200073242186,239948300
2023,1,85.04000091552734,85.09250068664551,296825300
2023,6,100.03800048828126,101.00399932861328,394687400
2023,35,135.85,135.3220001220703,208664300
2024,27,198.6974983215332,197.3400001525879,158248800
2024,47,200.93800048828126,201.63999938964844,190707600
1998,46,1.0733333826065063,1.0686457872390747,1871964000
2005,12,1.6610000431537628,1.679999977350235,464722000
2005,42,2.264899969100952,2.2466000080108643,535304000
2008,25,4.12549991607666,4.088799953460693,694192000
2009,13,3.65,3.6438000202178955,783848000
2013,22,13.36062502861023,13.29562497138977,208324000
2015,48,33.734249114990234,33.76800060272217,271864000
2019,1,83.09529876708984,82.31210021972656,606450000
2021,19,159.5071014404297,159.74629821777344,441414000
2022,42,115.95800018310547,114.5,280043100
2006,15,1.8177499771118164,1.820250004529953,358482000
2008,3,4.033399963378907,4.023400020599365,1087684000
2014,16,16.0072500705719,15.941250085830688,365524000
2017,3,40.432125091552734,40.63099956512451,238834000
2020,9,97.29669952392578,97.48889923095703,712314000
2022,15,152.28924942016602,152.95349884033203,212278000
1997,21,0.07666680216789246,0.07968759983778,1162824000
2000,24,2.3618750095367433,2.4393749713897703,408412000
2010,26,5.557699871063233,5.635100078582764,824522000
2011,31,10.471600151062011,10.69689998626709,743532000
2016,10,28.11069984436035,28.24659996032715,434508000
2018,21,79.81940155029297,79.46969909667969,290622000
2023,45,141.73800354003907,140.952001953125,228568800
2024,51,226.56199645996094,227.62799987792968,244979500
1998,29,0.947187602519989,0.9113543868064881,1880832000
2012,23,10.826999855041503,10.741399955749511,338690000
2016,13,29.6455997467041,29.510300064086913,340076000
2025,3,221.23400268554687,222.31799926757813,150393100
2014,17,16.257500076293944,16.349499893188476,715790000
2015,8,18.893250465393066,18.795124530792236,250712000
1997,44,0.2481772005558014,0.24437500536441803,694680000
2000,39,1.9643749713897705,1.9684376001358033,642524000
2017,10,42.48590087890625,42.46709976196289,232582000
2014,6,17.562200164794923,17.609499740600587,543906000
1998,25,0.6105210065841675,0.5903125941753388,3629052000
1998,36,0.706171989440918,0.725,3981264000
1999,49,4.726874923706054,4.691250038146973,1701742000
2000,4,3.3281249523162844,3.3637500286102293,1314484000
2000,15,2.780000019073486,2.9949999809265138,973584000
2001,46,0.41829999089241027,0.40660000443458555,1470072000
2002,25,0.9057000041007995,0.8949000000953674,766156000
2002,30,0.6956999897956848,0.6949000000953675,1106150000
2003,35,2.2991999626159667,2.280299997329712,626624000
2004,41,2.0447999954223635,2.05290002822876,739906000
2004,50,1.9527999877929687,1.9543999910354615,651210000
2007,17,2.7171000480651855,2.598799991607666,4884366000
2007,28,3.6096999645233154,3.5600000381469727,1084990000
2009,35,4.1975998878479,4.227199935913086,434928000
2010,37,7.327199935913086,7.277499961853027,547740000
2011,49,9.670599937438965,9.706500053405762,541426000
2015,39,26.808599853515624,26.954600143432618,337892000
2017,14,45.00780029296875,45.03769989013672,519408000
2017,25,49.95029983520508,50.18470001220703,343504000
2018,4,68.27360076904297,67.70090026855469,514544000
2018,43,86.47179870605468,86.52869873046875,868036000
2021,24,171.58389892578126,170.06000061035155,391658000
2022,14,160.6804962158203,161.7333984375,296804000
2022,46,96.70800018310547,98.02999877929688,453874300
2025,4,233.99750137329102,232.38000106811523,133694800
1998,18,0.38343780636787417,0.38645820021629335,3038592000
1998,47,1.2877082109451294,1.2591665983200073,4759620000
1998,48,1.7904947400093079,1.7679690420627594,3731328000
1999,7,2.396875023841858,2.4761719703674316,1318584000
1999,24,2.6221877574920653,2.605312871932983,1755892000
2004,9,2.1588999748229982,2.1837000370025637,814278000
2009,12,3.496400022506714,3.486899995803833,980580000
2009,33,4.221399974822998,4.219000053405762,514442000
2010,8,5.9156999588012695,5.89390001296997,730408000
2010,16,7.267799949645996,7.237400054931641,1036982000
2010,32,6.359700012207031,6.34330005645752,493578000
2013,31,15.195099830627441,15.304100036621094,272616000
2013,45,17.676799774169922,17.791600036621094,262620000
2014,20,14.980099868774413,14.90220012664795,369894000
2014,46,15.729300117492675,15.458100128173829,427198000
2015,30,24.75970001220703,25.371099853515624,846660000
2020,20,119.325,118.82879943847657,380002000
2022,8,150.0427474975586,148.12912368774414,293554000
2024,26,191.32400207519532,191.15999755859374,312408400
1998,45,1.0665626049041748,1.073854184150696,2077836000
2000,10,3.2675000190734864,3.2125,596226000
2001,48,0.5774999976158142,0.5630999982357026,3253540000
2002,35,0.7410000085830688,0.7414999961853027,504110000
2003,43,2.8180000305175783,2.8286999702453612,1719056000
2005,36,2.165750026702881,2.14362496137619,425084000
2007,42,4.502200031280518,4.516900062561035,725094000
2015,20,21.49020004272461,21.510200119018556,249332000
2018,6,69.39720001220704,70.1624984741211,1048892000
2020,24,128.75350036621094,128.7935012817383,506578000
2021,18,165.668798828125,167.6886962890625,483684000
2023,14,102.3799991607666,102.4275016784668,178781600
2000,8,3.3945311903953552,3.3476563096046448,497336000
2000,51,0.8556249976158142,0.8893750071525574,1390856000
2001,26,0.6861000061035156,0.6759999990463257,624332000
2004,25,2.4930000782012938,2.490899991989136,529664000
2004,46,1.9210000038146973,1.8906999826431274,849052000
2004,47,1.9978000402450562,2.002400016784668,836908000
2005,34,2.1423999786376955,2.1551000118255614,414332000
2006,49,1.9356000185012818,1.9406000137329102,659930000
2009,36,3.9582000732421876,3.9837000370025635,536680000
2010,17,7.0731000900268555,7.12829999923706,792406000
2017,6,40.88670043945312,40.77220077514649,302718000
2018,37,98.76219940185547,98.86199951171875,425118000
2020,47,155.88599853515626,156.33070068359376,331098000
1998,39,0.8169793963432312,0.7678124189376831,3747588000
1999,25,2.912812614440918,2.9343753814697267,1349868000
2015,25,21.53050003051758,21.5072998046875,288136000
2017,20,47.871299743652344,47.820700073242186,409074000
2020,29,151.58739624023437,154.0034973144531,637934000
2025,18,187.93799743652343,187.66800231933593,282238000
2002,4,0.6689999997615814,0.6442499905824661,2568452000
2005,32,2.257599973678589,2.257200002670288,625672000
2007,8,2.056874990463257,2.0464999675750732,476706000
2009,19,4.0089000225067135,4.06569995880127,786374000
2012,37,12.898999977111817,12.894399833679199,291140000
2019,2,82.422900390625,82.01539916992188,688346000
2025,7,230.77599487304687,230.1960021972656,149796400
2002,27,0.7041250020265579,0.7192500084638596,665540000
2004,18,2.320100021362305,2.344999980926514,826050000
2006,18,1.724399995803833,1.733899974822998,645088000
2007,20,3.109700012207031,3.094600057601929,1052360000
2004,37,1.9145000278949738,1.9251249730587006,480710000
2011,21,9.708799934387207,9.72130012512207,365236000
2017,47,57.5994987487793,57.05412483215332,234532000
2022,20,109.64030151367187,110.73269958496094,447036000
2020,35,168.9759979248047,168.29299926757812,446592000
2021,31,167.73369750976562,168.0438995361328,295324000
2021,35,173.12530212402345,172.25390625,333558000
1997,49,0.21963559985160827,0.21536459922790527,212712000
1998,7,0.2589581966400146,0.2560415953397751,657072000
2001,30,0.6418000102043152,0.6693000078201294,1467498000
2002,21,0.9582000136375427,0.9524999976158142,623960000
2005,4,2.07189998626709,2.066200017929077,812590000
2006,30,1.4788999795913695,1.4936000108718872,2808328000
2007,34,3.872399997711182,3.831699991226196,650480000
2012,44,11.6241668065389,11.742666562398275,241548000
2012,49,12.634200096130371,12.620599746704102,293714000
2013,6,13.112699890136719,13.154400062561034,367236000
2014,39,16.214799880981445,16.237099838256835,293426000
2015,9,19.090599822998048,19.07430076599121,249834000
2015,40,25.652799606323242,25.554499435424805,445260000
2016,34,38.07399978637695,37.998600006103516,186946000
2017,38,48.37009963989258,48.71759948730469,279012000
2017,45,56.3119010925293,56.08769989013672,291284000
2018,14,70.31590118408204,70.39199981689453,799458000
2020,2,94.85919952392578,94.77799987792969,352714000
2024,6,170.85599670410156,169.9239959716797,244063400
2025,35,229.2740020751953,228.67200317382813,129872400
1997,50,0.2313541978597641,0.22833339869976044,304608000
2004,40,2.0153000116348267,2.0234999895095824,1018026000
2005,50,2.466699981689453,2.4578999996185305,513000000
2007,30,3.9522000312805177,3.967699956893921,2645444000
2007,43,4.590499973297119,4.526299953460693,2274094000
2007,50,4.565299987792969,4.6206999778747555,694538000
2008,12,3.5198749899864197,3.440500020980835,834248000
2009,6,3.155299997329712,3.0714999198913575,1399194000
2013,8,13.344000101089478,13.348124980926514,262906000
2015,13,18.580700302124022,18.639299392700195,268736000
2015,21,21.300699996948243,21.310199737548828,263852000
2016,7,26.43875026702881,26.376500129699707,393044000
2016,17,31.11240005493164,31.361199951171876,549128000
2016,43,40.905400085449216,41.10250015258789,591098000
2017,16,45.055599212646484,44.98699951171875,279180000
2018,26,84.15999908447266,84.72530059814453,516864000
2018,31,90.11449890136718,90.24329986572266,485386000
2020,25,131.5792022705078,131.19190063476563,373496000
2020,42,168.61629943847657,169.20169982910156,632388000
2021,45,175.4490997314453,176.00359802246095,327002000
2021,46,180.0800994873047,179.19760131835938,366946000
2023,25,127.52249908447266,126.25749969482422,271350200
2025,25,213.2825050354004,214.31999588012695,185081700
1999,11,3.386250448226929,3.3903126239776613,908960000
2000,22,2.6015625596046448,2.491406202316284,568798000
2002,14,0.697599995136261,0.7069000005722046,486102000
2004,11,2.114799976348877,2.125400018692017,668014000
2004,51,2.0133000135421755,2.0083999633789062,577574000
2005,27,1.7104999721050262,1.6927500069141388,405618000
2006,7,1.9371000051498413,1.9282999753952026,527742000
2008,1,3.597416639328003,3.6362500190734863,1083052000
2008,5,3.763099956512451,3.741499996185303,2060178000
2009,37,4.1441251039505005,4.090375065803528,536876000
2011,25,9.602899932861328,9.516000175476075,367362000
2012,19,11.264100074768066,11.159600067138673,407814000
2016,9,28.6439998626709,28.510700225830078,398478000
2018,39,98.99740142822266,98.12839965820312,429602000
2020,3,93.65420074462891,94.18320007324219,315502000
2020,32,158.4820983886719,158.4386016845703,431244000
2020,46,155.55240478515626,156.697802734375,525330000
2022,2,163.0813995361328,162.81219787597655,298796000
2000,42,1.2993750095367431,1.2712499856948853,1271474000
2002,16,0.7151000022888183,0.7092000007629394,475896000
2003,44,2.7849999904632567,2.800399971008301,839028000
2004,39,2.107100009918213,2.125699996948242,835028000
2008,34,4.150500011444092,4.16859998703003,599280000
2009,10,3.149600028991699,3.188100051879883,1180570000
2012,32,11.717399978637696,11.719899940490723,176738000
2015,31,26.5935001373291,26.6140998840332,465708000
2016,2,29.80620002746582,30.11100044250488,645868000
2016,21,35.36449966430664,35.33590087890625,271850000
2016,38,39.55510025024414,39.36620025634765,267708000
2018,34,94.73320007324219,94.64889984130859,308240000
2021,38,169.2093017578125,169.0406005859375,287140000
2024,50,227.56399841308593,227.58800048828124,170377300
1998,15,0.3734375014901161,0.3750000074505806,1000152000
2002,11,0.7726999998092652,0.7769999980926514,905864000
2002,34,0.7775999903678894,0.7709999918937683,623110000
2004,10,2.1663000106811525,2.1451999664306642,706686000
2004,21,2.0791000366210937,2.097399950027466,616126000
2007,46,3.918199968338013,3.9301000118255613,845324000
2011,43,10.872599983215332,10.890899848937988,1275546000
2012,2,8.911499977111816,8.987299919128418,445694000
2012,41,12.415900230407715,12.595200157165527,297118000
2014,34,16.699399948120117,16.74499969482422,203840000
2017,32,48.89029998779297,49.03899993896484,366024000
2020,34,163.37469787597655,162.35130310058594,382614000
2003,10,1.1216000080108643,1.1057000160217285,527016000
2014,11,18.552400207519533,18.594999694824217,355994000
2019,13,88.77890014648438,88.91500091552734,413166000
2024,15,186.39800109863282,186.2740020751953,190250100
2024,20,185.59200439453124,185.43000183105468,211066900
1998,11,0.33618499636650084,0.3356251955032349,1529544000
2025,14,185.56999816894532,182.77200012207032,377207100
2025,27,220.79500198364258,221.1425018310547,158671200
2013,9,13.12490005493164,13.123100090026856,298266000
2017,52,58.93237495422363,58.99524974822998,168050000
1998,16,0.40083360075950625,0.39890640377998354,1235520000
2000,50,1.2049999952316284,1.2024999856948853,804546000
2001,17,0.7866999864578247,0.8049000144004822,769918000
2005,8,1.7317500114440918,1.7293749749660492,632552000
2005,25,1.7674000263214111,1.7658999919891358,420788000
2007,12,1.952999997138977,1.9411999940872193,425946000
2010,19,6.556199932098389,6.5537999153137205,599454000
2013,10,13.705600166320801,13.642199897766114,260174000
2015,3,14.571100044250489,14.672500038146973,419878000
2017,17,45.67689971923828,45.89240036010742,435652000
2021,32,165.52130126953125,166.1573974609375,237576000
2021,37,173.3372039794922,173.49240112304688,293272000
2023,20,114.9,114.38800201416015,318369600
2023,27,129.68500137329102,129.47500228881836,146792400
2025,21,203.08800354003907,201.63399963378907,178578500
1997,37,0.1638542026281357,0.15505219995975494,521640000
1999,23,2.823437786102295,2.84750018119812,1324944000
1999,45,3.6875000476837156,3.668749952316284,1798734000
2000,28,1.8087499618530274,1.7900000095367432,1128732000
2001,45,0.3555999994277954,0.3589999914169312,710026000
2002,2,0.5778999924659729,0.5899999976158142,830126000
2008,30,3.6401999950408936,3.6,1475124000
2008,52,2.5517500042915344,2.5896250009536743,465264000
2010,6,5.919699954986572,5.917799949645996,835268000
2010,12,6.57559986114502,6.53769998550415,741364000
2012,15,9.459700202941894,9.523599815368652,387768000
2012,30,11.23430004119873,11.182400131225586,648436000
2013,26,13.755099868774414,13.729399871826171,301114000
2014,13,17.267300033569335,17.544499969482423,463862000
2015,22,21.40862512588501,21.38237476348877,188076000
2016,14,29.67439994812012,29.70369987487793,268210000
2017,28,49.99550094604492,49.85670013427735,302418000
2021,6,164.5436004638672,165.2699005126953,264984000
2024,5,161.30999755859375,160.4199981689453,334522900
2024,41,184.83200073242188,184.29000244140624,148616000
2025,28,222.52999877929688,222.6240020751953,201340100
2002,1,0.7325000047683716,0.7218000054359436,878086000
2004,30,2.2356999635696413,2.26899995803833,1582562000
2005,9,1.775699996948242,1.7651000022888184,593698000
2006,21,1.754800009727478,1.733899998664856,797154000
2009,39,4.593200016021728,4.574099922180176,549828000
2009,40,4.5817999839782715,4.57810001373291,562512000
2019,38,90.63509979248047,90.90869903564453,310738000
2021,30,178.84040222167968,179.8114990234375,510340000
2022,3,152.3817481994629,156.14574813842773,356480000
1999,16,4.551875257492066,4.479375123977661,2074236000
2000,7,3.5268749713897707,3.615625,614208000
2004,36,1.926099991798401,1.9353999853134156,601168000
2006,20,1.6370000123977662,1.6220999956130981,761502000
2011,26,10.217599868774414,10.054199981689454,459834000
2011,36,10.809124946594238,10.711499691009521,409684000
2014,43,15.347500228881836,15.260799980163574,775180000
2016,26,35.56209945678711,35.42279968261719,369012000
2018,30,91.20119934082031,91.85569763183594,630216000
2018,48,82.04239807128906,80.83399810791016,657492000
2023,33,136.102001953125,136.5240020751953,228457900
2025,16,177.1624984741211,180.1349983215332,188246300
2010,7,5.867999911308289,5.885999917984009,695864000
2012,20,11.035899925231934,11.215599822998048,476186000
2017,49,57.49659881591797,57.67089996337891,368534000
2022,13,166.23279724121093,166.89260559082032,299232000
2024,40,184.93800048828126,185.05599975585938,172427500
2002,50,1.1015000104904176,1.1028000116348267,615448000
2000,12,3.4762500286102296,3.4362499713897705,993018000
2005,35,2.1132999897003173,2.1125999450683595,387068000
2010,29,5.964100074768067,5.842500114440918,1485042000
2013,35,14.136800193786621,14.206999778747559,174918000
2024,30,182.4280029296875,183.12000122070313,202972200
2024,48,205.73500061035156,203.49749755859375,135313400
2003,2,1.0603999853134156,1.0470999956130982,759638000
2015,28,21.803600311279297,21.806500244140626,248258000
2007,27,3.459500014781952,3.462000012397766,324656000
2024,32,163.69200134277344,162.80800170898436,272525600
2025,36,229.83499908447266,228.77750396728516,164180600
2020,10,96.63889923095704,96.36430053710937,581818000
1998,1,0.24791699647903442,0.25,33216000
1998,43,0.9221873998641967,0.8988542079925537,1775736000
1999,20,3.3459377765655516,3.33937520980835,1215696000
2001,24,0.693999981880188,0.7218999981880188,516980000
2002,13,0.7264999896287918,0.7301250100135803,426200000
2002,41,0.8685999989509583,0.8546999812126159,761734000
2005,41,2.1612000465393066,2.16080002784729,461934000
2007,47,4.009499907493591,3.975499927997589,594380000
2008,43,2.5246999740600584,2.421999979019165,1776854000
2010,2,6.41259994506836,6.478299999237061,1075006000
2010,3,6.267999887466431,6.328750014305115,790136000
2010,31,6.262199974060058,6.156999969482422,600316000
2012,21,10.788500213623047,10.79020004272461,337384000
2012,36,12.55774998664856,12.474499940872192,339886000
2017,46,56.59869918823242,56.485600280761716,292244000
2019,33,89.40910186767579,89.4688003540039,371404000
2020,13,95.84359893798828,95.32799835205078,660878000
2021,28,182.82420043945314,184.82460021972656,338862000
2022,43,114.09000091552734,113.49200134277343,522007200
2023,9,93.43800048828125,93.08800048828125,254998100
2024,24,185.73399963378907,185.66400146484375,160872800
1998,19,0.3855992019176483,0.3877083957195282,797064000
2000,16,2.5976563096046448,2.51953125,664300000
2007,11,1.9034000396728517,1.9052000045776367,656108000
2008,28,3.57310004234314,3.594099998474121,801104000
2009,3,2.5488999843597413,2.555400037765503,955152000
2011,4,8.845299911499023,8.798899841308593,970322000
2012,9,9.013599967956543,8.996999931335449,467296000
2013,51,19.699700164794923,19.557299423217774,310916000
2015,41,26.960600280761717,26.954700469970703,398402000
2016,29,37.11030044555664,37.07280044555664,239610000
2019,32,89.86829986572266,89.71390228271484,444728000
2020,43,159.89960021972655,161.15260009765626,440094000
2021,49,174.01480407714843,174.3135009765625,287276000
2023,2,93.14199981689453,91.41399993896485,406953100
2024,44,191.25599670410156,192.4720001220703,276163200
2000,52,0.8343749940395355,0.8210937529802322,678338000
2005,3,2.1507500410079956,2.1557499766349792,759232000
2005,28,1.827500009536743,1.810199999809265,506346000
2005,39,2.199600028991699,2.1698999881744383,509568000
2006,17,1.7807999849319458,1.783299994468689,727492000
2009,8,3.1228750348091125,3.0981249809265137,612310000
2011,33,9.580100059509277,9.732299995422363,590046000
2015,51,33.27110061645508,33.18990020751953,471410000
2022,50,90.18600006103516,91.01999969482422,463456800
2024,49,217.9780029296875,215.002001953125,205802000
1997,48,0.21022124588489532,0.21406250074505806,171168000
2002,20,0.9483999967575073,0.9337000012397766,970410000
2006,35,1.5168999910354615,1.4854000091552735,745580000
2008,29,3.463800001144409,3.432599973678589,1005954000
2009,15,3.878125011920929,3.8458749651908875,484708000
2009,25,4.125399971008301,4.139900016784668,590880000
2011,11,8.192999839782715,8.19789981842041,561574000
2013,38,15.406599998474121,15.278200149536133,294090000
2018,13,74.1458740234375,74.44250106811523,778214000
2020,22,120.94650077819824,120.7907485961914,306504000
2021,15,168.90919799804686,169.11099853515626,323248000
2007,19,3.07979998588562,3.0836999893188475,1104108000
2009,50,6.691599941253662,6.753800106048584,957260000
2011,50,9.127599906921386,9.220600128173828,783574000
2012,3,9.456000089645386,9.295999765396118,516486000
2012,8,9.01075005531311,9.04924988746643,427288000
2015,35,24.668900299072266,24.663000106811523,619934000
2021,5,167.18559875488282,166.9636993408203,512782000
2021,39,165.91179809570312,166.56329956054688,326112000
2023,44,135.89400329589844,134.8300018310547,281900800
2002,9,0.7189000129699707,0.6957000017166137,769748000
2010,33,6.399100017547608,6.366200065612793,534470000
2013,32,14.916500091552734,14.982600021362305,206738000
2016,18,33.59109954833984,33.33230056762695,507736000
2016,19,35.23899917602539,35.05759963989258,544752000
2018,12,77.53780059814453,77.95800018310547,604796000
2019,27,96.73012351989746,96.33562660217285,203134000
2002,36,0.7373750060796738,0.731374979019165,388522000
2004,17,2.331800031661987,2.301599931716919,1023608000
2007,32,3.8480999946594237,3.849300003051758,854460000
1999,13,4.109375238418579,4.078906238079071,1574656000
2000,38,2.025624990463257,2.0181250095367433,696852000
2017,11,42.658200073242185,42.684400177001955,236584000
2019,46,87.96850128173828,88.37530212402343,263310000
2021,4,162.96529846191407,164.31389770507812,376160000
2025,12,195.052001953125,194.1280029296875,226177600
2010,25,6.056400108337402,6.103000068664551,610616000
2020,37,158.87224960327148,160.78624725341797,434152000
2012,47,11.767500162124634,11.650625228881836,221980000
2011,47,9.41224980354309,9.546375036239624,684402000
1998,42,0.7909375905990601,0.7881249904632568,1729380000
1998,44,1.0129168033599854,1.0135416030883788,2273748000
1998,50,1.7457292079925537,1.6928123712539673,2873196000
1999,12,3.270000171661377,3.2396878242492675,1407616000
1999,15,4.4403125762939455,4.473124980926514,1494388000
1999,50,4.8356249809265135,4.986875057220459,837108000
2001,2,0.825,0.7793751955032349,1321864000
2001,32,0.5501999974250793,0.5730000019073487,476634000
2001,36,0.411250002682209,0.41762499511241913,803696000
2002,39,0.8187000036239624,0.8041999936103821,849702000
2002,47,1.1399999856948853,1.1240999937057494,1477238000
2003,9,1.089299988746643,1.0800000190734864,528906000
2003,32,1.9542000055313111,1.9569000244140624,685392000
2004,15,2.3418750166893005,2.325249969959259,505714000
2004,38,2.104200029373169,2.0661999702453615,1091078000
2005,7,1.7882999897003173,1.7914000034332276,544368000
2005,13,1.6941999912261962,1.6908999919891357,487728000
2005,23,1.7609999895095825,1.7703000068664552,428408000
2006,31,1.3327999830245971,1.3274999856948853,923418000
2006,38,1.568400001525879,1.5895999908447265,900934000
2006,40,1.6124000072479248,1.6045999765396117,691778000
2006,48,2.021500015258789,2.04089994430542,771582000
2006,51,1.9882000207901,1.9825999975204467,678526000
2008,2,4.272599983215332,4.317399978637695,1218200000
2008,17,3.9933000564575196,3.9578999996185305,1327216000
2008,41,2.97020001411438,3.0045000076293946,1448372000
2009,1,2.7179999351501465,2.567500114440918,145928000
2009,11,3.3295000076293944,3.289200019836426,1262622000
2010,46,8.04020004272461,8.064300060272217,628700000
2011,34,9.561199760437011,9.412900161743163,559710000
2011,51,8.925100135803223,9.009200096130371,507836000
2012,12,9.570199966430664,9.43380012512207,540136000
2012,50,12.506600189208985,12.538899993896484,306084000
2013,40,15.87899990081787,15.811900329589843,214544000
2016,42,40.77599945068359,40.873600006103516,278194000
2016,46,37.25359954833984,37.25709991455078,515788000
2017,19,47.597799682617186,47.46859970092773,291886000
2017,30,51.97659912109375,51.91279983520508,547160000
2017,39,47.47009963989258,47.54770050048828,338082000
2018,42,89.4739013671875,90.27940216064454,587470000
2019,9,82.22050018310547,81.85989990234376,339998000
2020,8,107.1870002746582,107.60050010681152,265688000
2022,23,118.9540008544922,120.65599975585937,439648100
2025,17,179.3260009765625,178.28800048828126,248380900
2025,26,214.7300018310547,213.91799621582032,277144100
1997,41,0.19838539958000184,0.19958340227603913,286296000
1998,41,0.8063801884651184,0.8268749952316284,2932272000
1999,3,3.0113282799720764,3.0597657561302185,2655092000
2000,37,2.1600000858306885,2.168749952316284,529946000
2001,49,0.5799000024795532,0.5868000030517578,1350208000
2003,16,1.2443750202655792,1.2432500123977661,656858000
2004,7,2.320300006866455,2.326800012588501,623314000
2004,14,2.2067000389099123,2.1797999858856203,606908000
2004,16,2.338199996948242,2.3625999450683595,604228000
2005,33,2.2088000774383545,2.2050000190734864,382576000
2005,52,2.397000014781952,2.415624976158142,378454000
2008,45,2.626300001144409,2.685400056838989,985194000
2010,41,7.848500156402588,7.776700019836426,591192000
2012,25,11.124399948120118,11.107200241088867,271222000
2012,46,11.218499946594239,11.218199920654296,311004000
2014,5,19.266099548339845,19.355899810791016,736846000
2014,27,16.59387493133545,16.485875129699707,209410000
2014,28,16.614500045776367,16.54360008239746,410648000
2015,47,32.8436996459961,32.71010055541992,496544000
2018,52,71.93149948120117,70.53050231933594,723656000
2022,40,118.55599822998047,118.16399993896485,258903800
2001,34,0.5034999966621398,0.5102000176906586,413182000
2003,12,1.3524999856948852,1.313099980354309,1047792000
2003,30,1.9322000026702881,1.8994999885559083,1847524000
2004,33,1.8139999866485597,1.80239999294281,855698000
2005,48,2.4342000484466553,2.427400016784668,865984000
2006,45,1.9455000400543212,1.9270999908447266,614962000
2007,36,4.214750051498413,4.141749978065491,687726000
2007,41,4.675399971008301,4.710600090026856,766462000
2009,29,4.199300003051758,4.1277000427246096,586926000
2012,11,9.19720001220703,9.169999885559083,395744000
2014,4,19.98824977874756,20.126999855041504,253328000
2016,52,38.23187446594238,38.481499671936035,264748000
2017,5,41.363600158691405,41.29269943237305,579080000
2019,28,99.7009994506836,99.12319946289062,379762000
2022,5,149.572900390625,149.42890319824218,703846000
2022,35,128.1239974975586,129.21999816894532,265019200
